artista,nombre_cancion,link_cancion,letra
Jorge Rojas,No saber de tí,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/no-saber-de-ti,"Nadie me habla de ti, sin embargo te extraño, no me resigno a olvidarte aunque pasen los años. Que será de ti, por donde andarás, a que distancia te encuentras de mi soledad.  Como quisiera saber si es que aún me recuerdas, si has preguntado por mi, si te duele mi ausencia. Que ha cambiado en ti y en tu corazón, como ha seguido tu vida después de mi amor. Desde que no estas aquí ya no puedo encontrar de nuevo el sentido de la libertad. Sin ti no imagino volver a empezar quiero saber que fue de ti. Desde que no estas aquí ya no puedo encontrar de nuevo el sentido de la libertad.  Sin ti no imagino volver a empezar quiero saber que fue de ti. Desde que no estas aquí, sólo me habita el dolor, se me va la vida sin saber de ti amor...  En otros brazos un día dejé mi destino, sin encontrar la manera de echarte al olvido. Fue como intentar detener el mar, con un puñado de arena tapar un volcán.  Tan grande fue esta pasión que ocupó mis sentidos, que solo escucho tu voz y te siento conmigo. Que mis ojos son sólo para ti, tu sabor y tu perfume quedaron en mí."
Jorge Rojas,No seas cruel,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/no-seas-cruel,"No me mires así que no respondoson tus labios el ángel de la tentaciónno me roces la piel como si nadaque me ahogo en deseo y alucinaciónno em pongas a pruebate vas a arrepentirno me conoces, no sabes lo que puedo hacerNo, no apagues la luz, es peligrososolos en la penumbra todo puede seres la última vez que te lo pidoo veremos desnudos el amanecerNo seas cruel, no sabes como te deseoy me hace daño saber que esto no puede sero abrázame y olvida todo lo que he dichopero no sigas así que ya no puedo másComo puedo apagar todo este fuegosi te acercas lo aviva tu respiraciónsi me besas de ti no me despegoy veremos desnudos el amanecer."
Jorge Rojas,No vuelvas a cruzarte en mi camino,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/no-vuelvas-a-cruzarte-en-mi-camino,"No vuelvas a cruzarte, por favor, en mi camino, Que ha sido tan difícil aceptar que te hayas ido, Sin una explicación, sin un porqué, Un día te alejaste de mi ser, Dejando atrás los sueños que tuvimos una vez. No quieras intentar recuperar nuestro pasado, Conserva la distancia, no te acerques demasiado, Yo sé lo que podría suceder, Si das un paso más, voy a caer, No digas que lo sientes, que empecemos otra vez. Que soy capaz de volver contigo, Capaz olvidar tu olvido, Porque confieso que sin ti no soy el mismo Te necesito Que soy capaz de borrar tu ausencia Y abrir por amor la puerta, Por la que un día te marchaste sin respuesta, Cariño mío No vuelvas a cruzarte, por favor, en mi camino. No pienses ni siquiera preguntar si aún te amo, Después de la tristeza y el vacío que has dejado Y ya no te preocupes por saber, A dónde están los besos que guardé Y todas las caricias que dejabas en mi piel."
Jorge Rojas,Para cantar he nacido,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/para-cantar-he-nacido,Para cantar he nacidoAsí como canta el ríosoy copla que el viento lleva. cuando la noche lo ciegaA veces canto en árboly sin mirar su caminoque se deshoja de penasigue su rumbo de piedraa veces bebo del fuegoyo le canto a los que vienenpalabras de primavera.caminando por la tierra.Mi sangre canta por dentroMi copla es azul y estrellascomo la lluvia por fuerauna guitarra encendidala noche canta y convierteen su corazón de pueblolos pájaros en estrella.la vida sufre y agitaPero cuando canta el pueblocon el perfil de sus bombosmusicaliza mis venas.las esperanzas marchitas.Yo nunca miro a la rosaPor eso canto a las cosaspor su color de quimeraque me va dando la vidala miro porque ella tienea los changuitos de barrola sangre de los que sueñanhondeando lunas perdidasporque en sus gajos florecenal tallo con sus espinaslas manos del que la siembra.y al hombre con sus heridas.Estribillo:Si el canto no se levantacomo la hoguera del fuegosi no libera las penasde los que están en la tierrade nada sirve que suenela voz de la chacarera.
Jorge Rojas,Por si volvieras,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/por-si-volvieras,"Por si algún día tú volvieras guardé tu foto en un cajón Y lo llené de primaveras, curé tu nombre de un millón de cicatrices Y hasta hice un nudo al centro de mi corazón. Por si algún día tú volvieras dejé las cosas donde estaban, Puse una luz en la escalera, para que subas a mi cuarto de recuerdos, Donde aparto los pocos besos que quedaban. Si alguna vez alguien te dice que me ha visto Buscando estrellas en el día, No le hagas caso que yo soy un hombre listo Y sé que no las hallaría. Lo que yo hago es caminar mirando al cielo, Para perderme en el consuelo de recordarte cada día Y prepararte en esta absurda y larga espera, Las cosas que te gustarían, por si algún día tú volvieras."
Jorge Rojas,Quien ha pedido perdón,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/quien-ha-perdido-perdon,"Perdona si te mentí como me han mentido Perdona si te fallé, otros me han fallado no hubiera querido darte ese castigo no tienes tú la culpa de mi pasado Perdona si te ofendí, antes me han herido Perdona si te olvidé, pues me han olvidado Perdón si callé el amor cuando lo he sentido Perdóname por no haberlo demostrado Debe la noche pasar para poder ver el sol Tiene la gracia de perdonar quien ha pedido perdón Perdóname por las faltas que he cometido Perdona si te juzgué como me han juzgado Perdona si te exigí más de lo debido Perdona si te pedí más de lo que he dado Perdona si comprenderte yo no he podido tal vez sin ningún derecho te he condenado Perdóname si hoy me siento arrepentido Perdóname por no haberte perdonado."
Jorge Rojas,Sin memoria,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/sin-memoria,"Vuelves ahora que encontré la calma Tantos años con tu ausencia Y hoy me dices que me amas  Sabes, aun no entiendo tu partida Cuando vi que te marchabas Yo sentí que me moría, que me moría  Nada me guarde, te di mi alma Hace tanto que me faltas Y hoy me dices que me amas  Todo lo que soy quedo en tus manos Lo que tengo te lo he dado Por amor, en cada paso  Y vuelves y otra vez beso tus labios Que me embriagan y me dicen Que me olvide del pasado  Sabes esto de volver a verte Y saber que con el tiempo No he dejado de quererte  Tuyo como lo es tu propia sombra Una vez te di mi vida Escribiendo nuestra historia  Mira fuiste al fin como las hojas Que se mueren en otoño Y regresan sin memoria, sin memoria  Sin memoria se quedo tu amor...  Nada me guarde, te di mi alma Hace tanto que me faltas Y hoy me dices que me amas  Todo lo que soy quedo en tus manos Lo que tengo te lo he dado Por amor, en cada paso  Y vuelves y otra vez beso tus labios Que me embriagan y me dicen Que me olvide del pasado  Sabes esto de volver a verte Y saber que con el tiempo No he dejado de quererte  Tuyo como lo es tu propia sombra Una vez te di mi vida Escribiendo nuestra historia  Mira fuiste al fin como las hojas Que se mueren en otoño Y regresan sin memoria, sin memoria  Sin memoria se quedo tu amor..."
Jorge Rojas,Sin palabras,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/sin-palabras,"DoM SolMEntre tantas pasiones que alli me esperabanFaM SolM DoMlas virtudes de aquella mujer sin palabras hablabaSolM FaM DoMcompetía el escote en su espaldaSolM FaM DoMcon el tajo mortal de su falda.DoM SolMLo que no se animaba a mostrar, lo insinuabaFaM SolM DoMni un detalle librado al azar su experiencia dejabaSolM FaM DoMy a ese as que guardaba en su mangaSolM FaM DoMle jugué la mejor de mis cartasDoMPude allí predecir solo con su miradaSolMque por mis caricias su piel desnudabaFaMque las consecuencias su cuerpo pagabaDoM SolMde estar una noche a mi amor condenadaDoM SolMLa invite a viajar en el tren de las ganasFaMal misterio de amar sin palabrasDoMa dejar su perfume en mi almohadaSolMy en mi camaDoM SolMA querer con el el alma la piel y la sangreFaMcon la fuerza de los huracanesDoM SolMderrochando caricias como hacen los amantes.Al mirar su figura pensé compararlacon la forma y con las melodías que hay en mi guitarraque un concierto a puerta cerrada me daría hasta lamadrugadaYo le dije saber perdona su tardanzasi con creces el tiempo que estuve sin ella pagabale propuse librar la batallaaunque en ella mi vida dejaraPude allí predecir solo con su mirada...DoM...el amor"
Jorge Rojas,Sueño,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/sueno,"Sueño y el mundo que sueño No tiene violencia, tampoco rencor. Sueño y el mundo que sueño, Despierta en un mismo milagro de amor.  La indiferencia no es el camino, Si compartimos el mismo sol. Veo en los ojos de los caídos Solo tristeza, resignación.  Queda en silencio la voz del que ha perdido la fe, Lleva la cruz del olvido y no sabe por qué.  Por obra y gracia de Dios, creo en el amanecer, Por una nueva ilusión dejo el alma y la piel.  Sueño y el mundo que sueño No tiene violencia, tampoco rencor. Sueño y el mundo que sueño, Despierta en un mismo milagro de amor.  Sueño que puedas abrir las alas Y alces el vuelo en libertad, Que los que sufren tengan consuelo Y en este suelo reine la paz."
Jorge Rojas,Una sola voz,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/una-sola-voz,"Hagamos una fiesta sin fronteras aquí donde la lucha comenzó, tratando de alcanzar alguna estrella hermano de la tierra que sueña como yo.  Cantemos una copla y con el viento que viaje en busca de la libertad, que rompan nuestras voces el silencio por todos los que un día tuvieron que callar.  Y así será una sola voz de un pueblo que va viajando al sol, que quiere habitar un mundo mejor.  Y en esta fiesta mi corazón abre las puertas a tu dolor, para las penas un canción, para el camino una nueva ilusión.  Que suenen las guitarras de la vida, que baile la esperanza y el amor, que cure para siempre las heridas del alma de la gente que sueña como yo."
Jorge Rojas,Uno mismo,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/uno-mismo,"Cuantas cosas diferentes, puso Dios en este mundo, Y también nos hizo libres de elegir y hallar el rumbo. No perder el equilibrio por lograr lo que uno quiere Y caer en un abismo, por no hacer lo que se debe.  Y la prueba más difícil que se enfrenta en el camino, Es sin duda la batalla que se da con uno mismo Y aparece el egoísmo, con su afán de dar pelea Y se suma la mentira, para desatar la guerra.  Y al final, es uno mismo el que ignora la consciencia, El que avanza a contramano, sin medir las consecuencias.Porque soy mi propio esclavo cuando digo lo que pienso, Porque a veces hago daño, cuando callo lo que siento, Y se pone cuesta arriba y es tan fuerte la tormenta, Que uno va quedando solo como un faro entre la niebla…"
Jorge Rojas,Voy a celebrar,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/voy-a-celebrar,"Por tener tus manos entre las mías, Por sentir que puedo volver a amar, Hoy voy a empezar a vivir de nuevo, A dejar atrás lo que me hace mal. Voy a mantener viva la esperanza, Aunque a veces quede en la oscuridad, Porque sé que así como todo cambia Que también mi suerte ya va cambiar. Y voy a seguir andando el camino, Porque tengo sueños que transitar. Voy a celebrar que sigo vivo, Que hay un amigo que me acompañara. Que la vida es hoy y es el momento, Porque de nuevo puedo empezar. Y voy a buscar hasta el cansancio A cada paso la felicidad. Sabes, no me voy a dar por vencido Y voy a enfrentar a la adversidad. Porque sé que no todo está perdido, Si aún me quedan fuerzas para luchar."
Jorge Rojas,Vuelvo,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/vuelvo,SI FA#Vuelvo de conversar con las estrellasSOLm#de mi puebloFA# MIA donde voy cuando me falta algún consejoSI MIA donde puedo ver pasar toda mi vidaFA# SOLm# FA#Del principio hasta el final.Vuelvo porque después de tanto amar y ser queridoNo me podia resignar a ser olvidoSI FA#Llego la hora de escapar a tanta soledad oscuridad.SOLm# MISabes más que nunca tengo ganasFA#de soñar con el mañana... de vivir.SI FA# SIVuelvo porque siento que me amasMIY el calor de tu miradaFA#Me devuelve la esperanzaMI FA#La alegría y el amor.Vuelvo por la espiga de mis sueñosA buscar tus sentimientosSer tu río en el desiertoy a habitar tú corazón.Vuelvo como quien dice de la noche a la mañanaY traigo flores para tí recién cortadasPorque este nuevo comenzarJamás tendrá final.Sabes más que nunca tengo ganasde soñar con el mañana... de vivir.
Jorge Rojas,Ya no vendrás,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-jorge-rojas/ya-no-vendras,"Ya no vendrás nunca jamás Por ti me canso de esperar No te tendré en mis noches me faltaras de día Que haré con esta vida si ya no estás Que haré con mi canción desesperada si no la escuchas más  Ya no vendrás tanto esperar, sin ti me quema la ansiedad No besaré tu boca, no envolveré tu cuerpo con el manto caliente de mi pasión Que haré con mi canción desesperada si no la escuchas más  Ya no podré ser jamás el mismo si ando solo perdido y sin razón Si mi alma es un desierto, si siento aquí en mi pecho Cual potro desbocado, mi corazón Tal vez será mejor que no te espere si se que no vendrás  Donde andarás, que sentirás Si alguna vez te acordarás que te entregué mi vida sin tiempo ni medida Y me quedé sin rumbo y sin timón Que haré con mi canción desesperada si no la escuchas más  Si no vendrás, por que esperar si hasta me duele el pensar que todo lo vivido ya no tiene sentido y no vale la pena volver atrás Que haré con mi canción desesperada si no la escuchas más  Ya no podré ser jamás el mismo Si ando solo perdido y sin razón Si mi alma es un desierto, Si siento aquí en mi pecho Cual potro desbocado, mi corazón Tal vez será mejor que no te espere Si se que no vendrás."
